Age,WorkClass,Weight,Education,EducationNumber,Occupation,Relationship,MarriageStatus,PartnerStatus,Race,Sex,CapitalGain,CapitalLoss,HoursPerWeek,Native Country,Salary
43,Government,174395,Graduate,14,Prof-specialty, Husband, Married,Civil, White, Male,0,0,50,United-States, <=50K
35,Private,187711,High School,9,Machine-op-inspct, Not-in-family, Never,No Information, White, Male,0,0,40,United-States, <=50K
37,Private,189878,Professional School,15,Prof-specialty, Husband, Married,Civil, White, Male,0,0,50,United-States, >50K
17,Private,224073,School,7,Sales, Own-child, Never,No Information, White, Male,0,0,20,United-States, <=50K
48,Private,159726,High School,9,Transport-moving, Husband, Married,Civil, White, Male,0,0,55,United-States, >50K
40,No Information,65545,Graduate,14,Unknown, Own-child, Divorced,No Information, White, Female,0,0,55,United-States, <=50K
26,Private,456618,Undergraduate,10,Adm-clerical, Own-child, Never,No Information, White, Male,2597,0,40,United-States, <=50K
35,Private,202397,Undergraduate,13,Craft-repair, Husband, Married,Civil, Asian-Pac-Islander, Male,0,0,40,Philippines, >50K
21,Private,206681,Undergraduate,10,Sales, Own-child, Never,No Information, White, Female,0,0,15,United-States, <=50K
54,Private,222020,School,6,Other-service, Not-in-family, Divorced,No Information, White, Male,0,0,70,United-States, <=50K
40,Private,137304,Undergraduate,13,Adm-clerical, Not-in-family, Divorced,No Information, Black, Female,0,0,40,United-States, <=50K
51,Private,141645,Undergraduate,10,Exec-managerial, Not-in-family, Separated,No Information, Black, Female,0,0,40,United-States, <=50K
60,Self Employed,218085,High School,9,Other-service, Wife, Married,Civil, Black, Female,0,0,50,United-States, <=50K
22,Private,52596,Undergraduate,10,Sales, Own-child, Never,No Information, White, Male,0,0,8,United-States, <=50K
20,Private,197997,High School,9,Farming-fishing, Own-child, Never,No Information, White, Male,0,0,40,United-States, <=50K
21,Private,191444,School,7,Farming-fishing, Unmarried, Never,No Information, White, Male,0,0,40,United-States, <=50K
21,Private,40767,Undergraduate,10,Handlers-cleaners, Not-in-family, Never,No Information, White, Male,0,0,40,United-States, <=50K
43,Private,172577,Undergraduate,10,Adm-clerical, Not-in-family, Divorced,No Information, White, Female,0,0,44,United-States, <=50K
36,Private,241998,Undergraduate,13,Craft-repair, Husband, Married,Civil, White, Male,0,0,50,United-States, >50K
65,Government,215908,High School,9,Adm-clerical, Husband, Married,Civil, White, Male,0,2174,40,United-States, >50K
48,Private,212120,High School,9,Machine-op-inspct, Husband, Married,Civil, White, Male,0,0,40,United-States, >50K
37,Private,109133,Graduate,14,Exec-managerial, Not-in-family, Separated,No Information, White, Male,27828,0,60,Iran, >50K
20,Private,224424,School,8,Machine-op-inspct, Own-child, Never,No Information, White, Male,0,0,40,United-States, <=50K
41,Government,214985,High School,9,Exec-managerial, Not-in-family, Divorced,No Information, White, Female,0,0,40,United-States, <=50K
55,Self Employed,147098,School,5,Craft-repair, Husband, Married,Civil, White, Male,0,0,50,United-States, <=50K
39,Government,149833,Undergraduate,13,Prof-specialty, Unmarried, Divorced,No Information, White, Female,0,0,40,United-States, <=50K
41,Government,253770,Undergraduate,10,Transport-moving, Wife, Married,Civil, White, Female,7298,0,40,United-States, >50K
80,Private,252466,Associate,11,Craft-repair, Husband, Married,Civil, White, Male,0,0,24,United-States, <=50K
59,Government,132717,School,6,Farming-fishing, Husband, Married,Civil, White, Male,0,0,40,United-States, <=50K
52,Private,138944,School,7,Craft-repair, Husband, Married,Civil, White, Male,0,0,40,United-States, >50K
39,Private,280570,Undergraduate,13,Exec-managerial, Husband, Married,Civil, White, Male,3103,0,50,United-States, >50K
56,Self Employed,144380,Undergraduate,10,Prof-specialty, Not-in-family, Married,Absent, Black, Male,0,0,50,United-States, <=50K
69,Government,660461,High School,9,Adm-clerical, Not-in-family, Widowed,No Information, Black, Female,0,0,20,United-States, <=50K
49,Private,177211,Undergraduate,13,Exec-managerial, Husband, Married,Civil, White, Male,0,0,50,United-States, >50K
33,Private,197424,High School,9,Exec-managerial, Husband, Married,Civil, White, Male,5013,0,40,United-States, <=50K
28,Self Employed,31717,High School,9,Exec-managerial, Husband, Married,Civil, White, Male,0,0,45,United-States, >50K
49,Private,296849,Undergraduate,10,Exec-managerial, Husband, Married,Civil, White, Male,0,0,40,United-States, >50K
51,Government,193720,High School,9,Handlers-cleaners, Unmarried, Married,Absent, White, Male,0,0,40,United-States, <=50K
42,Private,106698,Undergraduate,10,Other-service, Unmarried, Divorced,No Information, White, Female,0,0,32,United-States, <=50K
66,Private,214469,High School,9,Adm-clerical, Not-in-family, Widowed,No Information, White, Female,0,0,13,United-States, <=50K
44,Private,185798,Associate,11,Craft-repair, Other-relative, Separated,No Information, White, Male,0,0,48,United-States, >50K
26,Private,333108,High School,9,Sales, Not-in-family, Divorced,No Information, White, Male,0,0,40,United-States, <=50K
43,Private,35210,Undergraduate,10,Adm-clerical, Unmarried, Divorced,No Information, White, Female,0,0,40,United-States, <=50K
28,Private,140845,School,6,Machine-op-inspct, Not-in-family, Never,No Information, White, Female,0,155,40,United-States, <=50K
25,No Information,335376,Undergraduate,13,Unknown, Own-child, Never,No Information, White, Female,0,0,30,United-States, <=50K
17,Private,170455,School,7,Sales, Own-child, Never,No Information, White, Female,0,0,8,United-States, <=50K
52,Private,298215,Undergraduate,13,Craft-repair, Husband, Married,Civil, White, Male,0,0,50,United-States, >50K
34,No Information,93834,High School,9,Unknown, Own-child, Separated,No Information, White, Female,0,0,8,United-States, <=50K
24,Private,404416,Undergraduate,10,Handlers-cleaners, Not-in-family, Never,No Information, White, Male,0,0,40,United-States, <=50K
41,No Information,206916,Undergraduate,13,Unknown, Not-in-family, Married,Absent, White, Male,0,0,30,United-States, <=50K
65,Private,143175,Undergraduate,10,Sales, Other-relative, Widowed,No Information, White, Female,0,0,45,United-States, <=50K
36,Self Employed,409189,Undergraduate,10,Craft-repair, Husband, Married,Civil, White, Male,0,0,40,United-States, >50K
19,Private,285750,High School,9,Handlers-cleaners, Other-relative, Never,No Information, White, Male,0,0,30,United-States, <=50K
43,Private,235556,Undergraduate,10,Sales, Not-in-family, Married,Absent, White, Male,0,0,45,Mexico, <=50K
39,Government,170382,Graduate,14,Prof-specialty, Wife, Married,Civil, White, Female,0,0,50,England, >50K
48,Private,195437,School,7,Transport-moving, Husband, Married,Civil, White, Male,0,0,40,United-States, >50K
50,Government,191130,Associate,11,Protective-serv, Husband, Married,Civil, White, Male,0,0,40,United-States, >50K
21,Private,231160,Undergraduate,10,Other-service, Own-child, Never,No Information, White, Male,0,0,25,United-States, <=50K
36,Private,47310,High School,9,Other-service, Not-in-family, Never,No Information, Black, Female,0,0,40,United-States, <=50K
33,Private,214635,High School,9,Other-service, Husband, Married,Civil, Black, Male,0,0,36,Haiti, <=50K
50,Government,65160,Undergraduate,13,Exec-managerial, Husband, Married,Civil, White, Male,0,0,40,United-States, <=50K
49,Government,423222,Graduate,14,Sales, Husband, Married,Civil, White, Male,99999,0,80,United-States, >50K
34,Private,263307,Undergraduate,13,Sales, Unmarried, Never,No Information, Black, Male,0,0,45,Unknown, <=50K
70,Self Employed,272896,Doctorate,16,Exec-managerial, Husband, Married,Civil, White, Male,0,0,40,United-States, >50K
39,Private,232854,High School,9,Transport-moving, Not-in-family, Divorced,No Information, White, Male,0,0,40,United-States, <=50K
44,Private,442035,Undergraduate,10,Prof-specialty, Not-in-family, Divorced,No Information, White, Female,0,0,40,United-States, <=50K
32,Private,127875,Undergraduate,13,Tech-support, Wife, Married,Civil, White, Female,0,0,40,United-States, >50K
40,Private,283724,School,5,Craft-repair, Other-relative, Never,No Information, Black, Male,0,0,49,United-States, <=50K
46,Private,403911,High School,9,Craft-repair, Husband, Married,Civil, Black, Male,0,1902,40,United-States, >50K
21,No Information,228649,Undergraduate,10,Unknown, Own-child, Never,No Information, White, Male,0,0,20,United-States, <=50K
40,Private,177027,Undergraduate,13,Other-service, Wife, Married,Civil, Asian-Pac-Islander, Female,7688,0,52,Japan, >50K
47,Private,249935,School,7,Craft-repair, Own-child, Divorced,No Information, White, Male,0,0,8,United-States, <=50K
19,Private,533147,High School,9,Adm-clerical, Not-in-family, Never,No Information, White, Male,0,0,30,United-States, <=50K
22,Private,137862,Undergraduate,10,Adm-clerical, Other-relative, Never,No Information, White, Female,0,0,16,United-States, <=50K
20,Private,249543,Undergraduate,10,Protective-serv, Own-child, Never,No Information, White, Female,0,0,16,United-States, <=50K
46,Government,230979,Undergraduate,13,Prof-specialty, Not-in-family, Divorced,No Information, White, Female,4787,0,25,United-States, >50K
41,Private,137126,Undergraduate,13,Prof-specialty, Husband, Married,Civil, White, Male,0,1977,45,United-States, >50K
17,Private,147339,School,6,Prof-specialty, Own-child, Never,No Information, Other, Female,0,0,15,United-States, <=50K
41,Private,256647,High School,9,Machine-op-inspct, Husband, Married,Civil, Black, Male,0,0,40,United-States, <=50K
28,Private,111696,High School,9,Craft-repair, Not-in-family, Separated,No Information, White, Male,0,1974,40,United-States, <=50K
20,No Information,150084,Undergraduate,10,Unknown, Own-child, Never,No Information, White, Male,0,0,25,United-States, <=50K
24,Private,285457,High School,9,Other-service, Not-in-family, Never,No Information, White, Male,0,0,40,United-States, <=50K
33,Private,303867,Undergraduate,10,Exec-managerial, Husband, Married,Civil, White, Male,0,0,50,United-States, <=50K
44,Government,113597,Undergraduate,10,Exec-managerial, Husband, Married,Civil, White, Male,0,0,55,United-States, >50K
26,Self Employed,151626,High School,9,Prof-specialty, Own-child, Never,No Information, Black, Female,0,0,40,United-States, <=50K
47,Self Employed,26145,Associate,11,Sales, Husband, Married,Civil, White, Male,0,0,40,United-States, >50K
24,Private,176189,High School,9,Machine-op-inspct, Husband, Married,Civil, White, Male,0,0,40,United-States, <=50K
58,Government,497253,Undergraduate,13,Exec-managerial, Husband, Married,Civil, Black, Male,0,0,40,United-States, >50K
41,Private,41090,High School,9,Craft-repair, Husband, Married,Civil, White, Male,0,2002,60,United-States, <=50K
38,Self Employed,282461,School,4,Sales, Husband, Married,Civil, White, Male,0,0,35,United-States, >50K
21,Private,225541,Undergraduate,10,Adm-clerical, Not-in-family, Never,No Information, White, Female,0,0,40,United-States, <=50K
33,Private,203488,Undergraduate,10,Exec-managerial, Own-child, Never,No Information, White, Male,0,0,45,United-States, <=50K
23,No Information,296613,Undergraduate,10,Unknown, Own-child, Never,No Information, White, Female,0,0,32,United-States, <=50K
40,Private,99373,School,6,Machine-op-inspct, Unmarried, Divorced,No Information, White, Female,0,0,40,United-States, <=50K
47,Government,109705,High School,9,Exec-managerial, Not-in-family, Divorced,No Information, White, Female,0,0,40,United-States, <=50K
41,Private,144947,Undergraduate,13,Exec-managerial, Unmarried, Divorced,No Information, Black, Female,0,0,40,United-States, <=50K
38,Private,617898,Undergraduate,13,Farming-fishing, Husband, Married,Civil, White, Male,0,0,50,United-States, <=50K
50,Private,38310,School,4,Other-service, Other-relative, Divorced,No Information, White, Female,0,0,40,United-States, <=50K
45,Private,248993,High School,9,Farming-fishing, Other-relative, Married,Absent, Black, Male,0,0,40,United-States, <=50K
65,No Information,149131,Undergraduate,13,Unknown, Husband, Married,Civil, White, Male,0,0,40,Italy, >50K
33,Private,69311,High School,9,Handlers-cleaners, Not-in-family, Never,No Information, White, Male,0,0,40,United-States, <=50K
34,Government,143766,Associate,12,Adm-clerical, Not-in-family, Never,No Information, White, Male,0,0,40,United-States, <=50K
65,Private,213477,Graduate,14,Sales, Not-in-family, Divorced,No Information, White, Male,0,0,28,United-States, <=50K
24,Private,275691,School,7,Transport-moving, Own-child, Never,No Information, White, Male,0,0,39,United-States, <=50K
26,Private,59367,Undergraduate,13,Machine-op-inspct, Other-relative, Never,No Information, White, Male,0,0,40,United-States, <=50K
55,Private,35551,High School,9,Craft-repair, Not-in-family, Divorced,No Information, White, Male,0,0,40,United-States, <=50K
66,Private,236784,Undergraduate,13,Prof-specialty, Unmarried, Divorced,No Information, White, Female,0,0,8,Cuba, <=50K
43,Government,193755,Undergraduate,13,Prof-specialty, Husband, Married,Civil, White, Male,0,0,40,United-States, <=50K
37,Private,315291,Undergraduate,13,Adm-clerical, Other-relative, Never,No Information, Black, Female,0,0,40,United-States, <=50K
22,Private,290504,High School,9,Craft-repair, Husband, Married,Civil, White, Male,0,0,40,United-States, <=50K
21,Private,256240,School,7,Machine-op-inspct, Husband, Married,Civil, White, Male,0,0,40,United-States, <=50K
69,No Information,199591,Professional School,15,Unknown, Wife, Married,Civil, White, Female,0,0,25,Unknown, <=50K
27,Private,178709,Graduate,14,Machine-op-inspct, Not-in-family, Never,No Information, White, Female,0,0,40,United-States, <=50K
48,Private,449354,High School,9,Adm-clerical, Husband, Married,Civil, White, Male,4386,0,45,United-States, >50K
24,Private,187937,Undergraduate,13,Prof-specialty, Unmarried, Never,No Information, White, Female,0,0,40,United-States, <=50K
18,Unemployed,157131,School,7,Unknown, Own-child, Never,No Information, White, Female,0,0,10,United-States, <=50K
53,Government,188772,High School,9,Other-service, Not-in-family, Widowed,No Information, White, Female,0,0,30,United-States, <=50K
26,Private,157617,High School,9,Craft-repair, Husband, Married,Civil, White, Male,0,0,40,Poland, <=50K
60,Private,96099,Undergraduate,10,Sales, Husband, Married,Civil, White, Male,0,0,40,United-States, >50K
21,Private,122322,Undergraduate,10,Other-service, Own-child, Never,No Information, White, Female,0,0,60,United-States, <=50K
39,Private,409189,School,3,Other-service, Husband, Married,Civil, White, Male,0,0,40,Mexico, <=50K
45,Private,175925,Undergraduate,10,Exec-managerial, Husband, Married,Civil, White, Male,0,0,60,United-States, >50K
76,Self Employed,236878,High School,9,Craft-repair, Husband, Married,Civil, White, Male,0,0,30,United-States, <=50K
19,Private,216647,Undergraduate,10,Other-service, Not-in-family, Never,No Information, White, Female,0,0,30,United-States, <=50K
